"","ID","Item","Rating","Order","Parenthesis","Modal_Label"
"1065","9_L4","X1_lowonly_no_1",63,"Low","No","must_probably"
"1066","10_L4","X1_lowonly_no_1",50,"Low","No","must_probably"
"1067","11_L4","X1_lowonly_no_1",84,"Low","No","must_probably"
"1068","1_L4","X2_highonly_no_1",50,"High","No","must_probably"
"1069","2_L4","X2_highonly_no_1",65,"High","No","must_probably"
"1070","3_L4","X2_highonly_no_1",56,"High","No","must_probably"
"1071","4_L4","X2_highonly_no_1",82,"High","No","must_probably"
"1072","5_L4","X2_highonly_no_1",86,"High","No","must_probably"
"1073","6_L4","X2_highonly_no_1",79,"High","No","must_probably"
"1074","7_L4","X2_highonly_no_1",72,"High","No","must_probably"
"1075","8_L4","X2_highonly_no_1",80,"High","No","must_probably"
"1076","9_L4","X2_highonly_no_1",92,"High","No","must_probably"
"1077","10_L4","X2_highonly_no_1",39,"High","No","must_probably"
"1078","11_L4","X2_highonly_no_1",91,"High","No","must_probably"
"1079","1_L4","X3_lowhigh_no_1",75,"Low-High","No","must_probably"
"1080","2_L4","X3_lowhigh_no_1",92,"Low-High","No","must_probably"
"1081","3_L4","X3_lowhigh_no_1",39,"Low-High","No","must_probably"
"1082","4_L4","X3_lowhigh_no_1",92,"Low-High","No","must_probably"
"1083","5_L4","X3_lowhigh_no_1",77,"Low-High","No","must_probably"
"1084","6_L4","X3_lowhigh_no_1",92,"Low-High","No","must_probably"
"1085","7_L4","X3_lowhigh_no_1",62,"Low-High","No","must_probably"
"1086","8_L4","X3_lowhigh_no_1",60,"Low-High","No","must_probably"
"1087","9_L4","X3_lowhigh_no_1",80,"Low-High","No","must_probably"
"1088","10_L4","X3_lowhigh_no_1",52,"Low-High","No","must_probably"
"1089","11_L4","X3_lowhigh_no_1",70,"Low-High","No","must_probably"
"1090","1_L4","X4_highlow_no_1",81,"High-Low","No","must_probably"
"1091","2_L4","X4_highlow_no_1",98,"High-Low","No","must_probably"
"1092","3_L4","X4_highlow_no_1",50,"High-Low","No","must_probably"
"1093","4_L4","X4_highlow_no_1",51,"High-Low","No","must_probably"
"1094","5_L4","X4_highlow_no_1",91,"High-Low","No","must_probably"
"1095","6_L4","X4_highlow_no_1",84,"High-Low","No","must_probably"
"1096","7_L4","X4_highlow_no_1",71,"High-Low","No","must_probably"
"1097","8_L4","X4_highlow_no_1",61,"High-Low","No","must_probably"
"1098","9_L4","X4_highlow_no_1",95,"High-Low","No","must_probably"
"1099","10_L4","X4_highlow_no_1",50,"High-Low","No","must_probably"
"1100","11_L4","X4_highlow_no_1",83,"High-Low","No","must_probably"
"1101","1_L4","X5_lowonly_yes_1",50,"Low","Yes","would_possibly"
"1102","2_L4","X5_lowonly_yes_1",63,"Low","Yes","would_possibly"
"1103","3_L4","X5_lowonly_yes_1",51,"Low","Yes","would_possibly"
"1104","4_L4","X5_lowonly_yes_1",51,"Low","Yes","would_possibly"
"1105","5_L4","X5_lowonly_yes_1",57,"Low","Yes","would_possibly"
"1106","6_L4","X5_lowonly_yes_1",94,"Low","Yes","would_possibly"
"1107","7_L4","X5_lowonly_yes_1",55,"Low","Yes","would_possibly"
"1108","8_L4","X5_lowonly_yes_1",61,"Low","Yes","would_possibly"
"1109","9_L4","X5_lowonly_yes_1",58,"Low","Yes","would_possibly"
"1110","10_L4","X5_lowonly_yes_1",40,"Low","Yes","would_possibly"
"1111","11_L4","X5_lowonly_yes_1",72,"Low","Yes","would_possibly"
"1112","1_L4","X6_highonly_yes_1",96,"High","Yes","would_possibly"
"1113","2_L4","X6_highonly_yes_1",100,"High","Yes","would_possibly"
"1114","3_L4","X6_highonly_yes_1",89,"High","Yes","would_possibly"
"1115","4_L4","X6_highonly_yes_1",71,"High","Yes","would_possibly"
"1116","5_L4","X6_highonly_yes_1",94,"High","Yes","would_possibly"
"1117","6_L4","X6_highonly_yes_1",92,"High","Yes","would_possibly"
"1118","7_L4","X6_highonly_yes_1",89,"High","Yes","would_possibly"
"1119","8_L4","X6_highonly_yes_1",100,"High","Yes","would_possibly"
"1120","9_L4","X6_highonly_yes_1",87,"High","Yes","would_possibly"
"1121","10_L4","X6_highonly_yes_1",77,"High","Yes","would_possibly"
"1122","11_L4","X6_highonly_yes_1",99,"High","Yes","would_possibly"
"1123","1_L4","X7_lowhigh_yes_1",70,"Low-High","Yes","would_possibly"
"1124","2_L4","X7_lowhigh_yes_1",79,"Low-High","Yes","would_possibly"
"1125","3_L4","X7_lowhigh_yes_1",50,"Low-High","Yes","would_possibly"
"1126","4_L4","X7_lowhigh_yes_1",51,"Low-High","Yes","would_possibly"
"1127","5_L4","X7_lowhigh_yes_1",77,"Low-High","Yes","would_possibly"
"1128","6_L4","X7_lowhigh_yes_1",95,"Low-High","Yes","would_possibly"
"1129","7_L4","X7_lowhigh_yes_1",67,"Low-High","Yes","would_possibly"
"1130","8_L4","X7_lowhigh_yes_1",80,"Low-High","Yes","would_possibly"
"1131","9_L4","X7_lowhigh_yes_1",84,"Low-High","Yes","would_possibly"
"1132","10_L4","X7_lowhigh_yes_1",93,"Low-High","Yes","would_possibly"
"1133","11_L4","X7_lowhigh_yes_1",72,"Low-High","Yes","would_possibly"
"1134","1_L4","X8_highlow_yes_1",65,"High-Low","Yes","would_possibly"
"1135","2_L4","X8_highlow_yes_1",100,"High-Low","Yes","would_possibly"
"1136","3_L4","X8_highlow_yes_1",87,"High-Low","Yes","would_possibly"
"1137","4_L4","X8_highlow_yes_1",60,"High-Low","Yes","would_possibly"
"1138","5_L4","X8_highlow_yes_1",50,"High-Low","Yes","would_possibly"
"1139","6_L4","X8_highlow_yes_1",75,"High-Low","Yes","would_possibly"
"1140","7_L4","X8_highlow_yes_1",89,"High-Low","Yes","would_possibly"
"1141","8_L4","X8_highlow_yes_1",71,"High-Low","Yes","would_possibly"
"1142","9_L4","X8_highlow_yes_1",87,"High-Low","Yes","would_possibly"
"1143","10_L4","X8_highlow_yes_1",82,"High-Low","Yes","would_possibly"
"1144","11_L4","X8_highlow_yes_1",90,"High-Low","Yes","would_possibly"
"1145","1_L4","X9_lowonly_no_1",50,"Low","No","might_probably"
"1146","2_L4","X9_lowonly_no_1",85,"Low","No","might_probably"
"1147","3_L4","X9_lowonly_no_1",50,"Low","No","might_probably"
"1148","4_L4","X9_lowonly_no_1",51,"Low","No","might_probably"
"1149","5_L4","X9_lowonly_no_1",52,"Low","No","might_probably"
"1150","6_L4","X9_lowonly_no_1",46,"Low","No","might_probably"
"1151","7_L4","X9_lowonly_no_1",51,"Low","No","might_probably"
"1152","8_L4","X9_lowonly_no_1",71,"Low","No","might_probably"
"1153","9_L4","X9_lowonly_no_1",89,"Low","No","might_probably"
"1154","10_L4","X9_lowonly_no_1",39,"Low","No","might_probably"
"1155","11_L4","X9_lowonly_no_1",77,"Low","No","might_probably"
"1156","1_L4","X10_highonly_no_1",84,"High","No","might_probably"
"1157","2_L4","X10_highonly_no_1",75,"High","No","might_probably"
"1158","3_L4","X10_highonly_no_1",51,"High","No","might_probably"
"1159","4_L4","X10_highonly_no_1",71,"High","No","might_probably"
"1160","5_L4","X10_highonly_no_1",72,"High","No","might_probably"
"1161","6_L4","X10_highonly_no_1",78,"High","No","might_probably"
"1162","7_L4","X10_highonly_no_1",70,"High","No","might_probably"
"1163","8_L4","X10_highonly_no_1",80,"High","No","might_probably"
"1164","9_L4","X10_highonly_no_1",52,"High","No","might_probably"
"1165","10_L4","X10_highonly_no_1",41,"High","No","might_probably"
"1166","11_L4","X10_highonly_no_1",84,"High","No","might_probably"
"1167","1_L4","X11_lowhigh_no_1",80,"Low-High","No","might_probably"
"1168","2_L4","X11_lowhigh_no_1",85,"Low-High","No","might_probably"
"1169","3_L4","X11_lowhigh_no_1",50,"Low-High","No","might_probably"
"1170","4_L4","X11_lowhigh_no_1",81,"Low-High","No","might_probably"
"1171","5_L4","X11_lowhigh_no_1",94,"Low-High","No","might_probably"
"1172","6_L4","X11_lowhigh_no_1",79,"Low-High","No","might_probably"
"1173","7_L4","X11_lowhigh_no_1",61,"Low-High","No","might_probably"
"1174","8_L4","X11_lowhigh_no_1",52,"Low-High","No","might_probably"
"1175","9_L4","X11_lowhigh_no_1",54,"Low-High","No","might_probably"
"1176","10_L4","X11_lowhigh_no_1",33,"Low-High","No","might_probably"
"1177","11_L4","X11_lowhigh_no_1",87,"Low-High","No","might_probably"
"1178","1_L4","X12_highlow_no_1",74,"High-Low","No","might_probably"
"1179","2_L4","X12_highlow_no_1",66,"High-Low","No","might_probably"
"1180","3_L4","X12_highlow_no_1",51,"High-Low","No","might_probably"
"1181","4_L4","X12_highlow_no_1",71,"High-Low","No","might_probably"
"1182","5_L4","X12_highlow_no_1",84,"High-Low","No","might_probably"
"1183","6_L4","X12_highlow_no_1",71,"High-Low","No","might_probably"
"1184","7_L4","X12_highlow_no_1",43,"High-Low","No","might_probably"
"1185","8_L4","X12_highlow_no_1",90,"High-Low","No","might_probably"
"1186","9_L4","X12_highlow_no_1",50,"High-Low","No","might_probably"
"1187","10_L4","X12_highlow_no_1",7,"High-Low","No","might_probably"
"1188","11_L4","X12_highlow_no_1",52,"High-Low","No","might_probably"
"1189","1_L4","X13_lowonly_yes_1",80,"Low","Yes","may_certainly"
"1190","2_L4","X13_lowonly_yes_1",83,"Low","Yes","may_certainly"
"1191","3_L4","X13_lowonly_yes_1",19,"Low","Yes","may_certainly"
"1192","4_L4","X13_lowonly_yes_1",72,"Low","Yes","may_certainly"
"1193","5_L4","X13_lowonly_yes_1",89,"Low","Yes","may_certainly"
"1194","6_L4","X13_lowonly_yes_1",80,"Low","Yes","may_certainly"
"1195","7_L4","X13_lowonly_yes_1",58,"Low","Yes","may_certainly"
"1196","8_L4","X13_lowonly_yes_1",72,"Low","Yes","may_certainly"
"1197","9_L4","X13_lowonly_yes_1",64,"Low","Yes","may_certainly"
"1198","10_L4","X13_lowonly_yes_1",53,"Low","Yes","may_certainly"
"1199","11_L4","X13_lowonly_yes_1",69,"Low","Yes","may_certainly"
"1200","1_L4","X14_highonly_yes_1",100,"High","Yes","may_certainly"
"1201","2_L4","X14_highonly_yes_1",100,"High","Yes","may_certainly"
"1202","3_L4","X14_highonly_yes_1",54,"High","Yes","may_certainly"
"1203","4_L4","X14_highonly_yes_1",82,"High","Yes","may_certainly"
"1204","5_L4","X14_highonly_yes_1",95,"High","Yes","may_certainly"
"1205","6_L4","X14_highonly_yes_1",96,"High","Yes","may_certainly"
"1206","7_L4","X14_highonly_yes_1",85,"High","Yes","may_certainly"
"1207","8_L4","X14_highonly_yes_1",81,"High","Yes","may_certainly"
"1208","9_L4","X14_highonly_yes_1",97,"High","Yes","may_certainly"
"1209","10_L4","X14_highonly_yes_1",97,"High","Yes","may_certainly"
"1210","11_L4","X14_highonly_yes_1",100,"High","Yes","may_certainly"
"1211","1_L4","X15_lowhigh_yes_1",70,"Low-High","Yes","may_certainly"
"1212","2_L4","X15_lowhigh_yes_1",77,"Low-High","Yes","may_certainly"
"1213","3_L4","X15_lowhigh_yes_1",54,"Low-High","Yes","may_certainly"
"1214","4_L4","X15_lowhigh_yes_1",40,"Low-High","Yes","may_certainly"
"1215","5_L4","X15_lowhigh_yes_1",96,"Low-High","Yes","may_certainly"
"1216","6_L4","X15_lowhigh_yes_1",89,"Low-High","Yes","may_certainly"
"1217","7_L4","X15_lowhigh_yes_1",65,"Low-High","Yes","may_certainly"
"1218","8_L4","X15_lowhigh_yes_1",80,"Low-High","Yes","may_certainly"
"1219","9_L4","X15_lowhigh_yes_1",95,"Low-High","Yes","may_certainly"
"1220","10_L4","X15_lowhigh_yes_1",40,"Low-High","Yes","may_certainly"
"1221","11_L4","X15_lowhigh_yes_1",61,"Low-High","Yes","may_certainly"
"1222","1_L4","X16_highlow_yes_1",71,"High-Low","Yes","may_certainly"
"1223","2_L4","X16_highlow_yes_1",87,"High-Low","Yes","may_certainly"
"1224","3_L4","X16_highlow_yes_1",50,"High-Low","Yes","may_certainly"
"1225","4_L4","X16_highlow_yes_1",82,"High-Low","Yes","may_certainly"
"1226","5_L4","X16_highlow_yes_1",95,"High-Low","Yes","may_certainly"
"1227","6_L4","X16_highlow_yes_1",63,"High-Low","Yes","may_certainly"
"1228","7_L4","X16_highlow_yes_1",92,"High-Low","Yes","may_certainly"
"1229","8_L4","X16_highlow_yes_1",50,"High-Low","Yes","may_certainly"
"1230","9_L4","X16_highlow_yes_1",96,"High-Low","Yes","may_certainly"
"1231","10_L4","X16_highlow_yes_1",62,"High-Low","Yes","may_certainly"
"1232","11_L4","X16_highlow_yes_1",95,"High-Low","Yes","may_certainly"
"1233","1_L4","X17_lowonly_no_1",65,"Low","No","may_definitely"
"1234","2_L4","X17_lowonly_no_1",91,"Low","No","may_definitely"
"1235","3_L4","X17_lowonly_no_1",50,"Low","No","may_definitely"
"1236","4_L4","X17_lowonly_no_1",68,"Low","No","may_definitely"
"1237","5_L4","X17_lowonly_no_1",50,"Low","No","may_definitely"
"1238","6_L4","X17_lowonly_no_1",49,"Low","No","may_definitely"
"1239","7_L4","X17_lowonly_no_1",53,"Low","No","may_definitely"
"1240","8_L4","X17_lowonly_no_1",50,"Low","No","may_definitely"
"1241","9_L4","X17_lowonly_no_1",64,"Low","No","may_definitely"
"1242","10_L4","X17_lowonly_no_1",51,"Low","No","may_definitely"
"1243","11_L4","X17_lowonly_no_1",56,"Low","No","may_definitely"
"1244","1_L4","X18_highonly_no_1",95,"High","No","may_definitely"
"1245","2_L4","X18_highonly_no_1",96,"High","No","may_definitely"
"1246","3_L4","X18_highonly_no_1",70,"High","No","may_definitely"
"1247","4_L4","X18_highonly_no_1",93,"High","No","may_definitely"
"1248","5_L4","X18_highonly_no_1",94,"High","No","may_definitely"
"1249","6_L4","X18_highonly_no_1",82,"High","No","may_definitely"
"1250","7_L4","X18_highonly_no_1",85,"High","No","may_definitely"
"1251","8_L4","X18_highonly_no_1",71,"High","No","may_definitely"
"1252","9_L4","X18_highonly_no_1",100,"High","No","may_definitely"
"1253","10_L4","X18_highonly_no_1",56,"High","No","may_definitely"
"1254","11_L4","X18_highonly_no_1",100,"High","No","may_definitely"
"1255","1_L4","X19_lowhigh_no_1",72,"Low-High","No","may_definitely"
"1256","2_L4","X19_lowhigh_no_1",87,"Low-High","No","may_definitely"
"1257","3_L4","X19_lowhigh_no_1",50,"Low-High","No","may_definitely"
"1258","4_L4","X19_lowhigh_no_1",71,"Low-High","No","may_definitely"
"1259","5_L4","X19_lowhigh_no_1",90,"Low-High","No","may_definitely"
"1260","6_L4","X19_lowhigh_no_1",92,"Low-High","No","may_definitely"
"1261","7_L4","X19_lowhigh_no_1",70,"Low-High","No","may_definitely"
"1262","8_L4","X19_lowhigh_no_1",80,"Low-High","No","may_definitely"
"1263","9_L4","X19_lowhigh_no_1",92,"Low-High","No","may_definitely"
"1264","10_L4","X19_lowhigh_no_1",75,"Low-High","No","may_definitely"
"1265","11_L4","X19_lowhigh_no_1",87,"Low-High","No","may_definitely"
"1266","1_L4","X20_highlow_no_1",79,"High-Low","No","may_definitely"
"1267","2_L4","X20_highlow_no_1",93,"High-Low","No","may_definitely"
"1268","3_L4","X20_highlow_no_1",53,"High-Low","No","may_definitely"
"1269","4_L4","X20_highlow_no_1",82,"High-Low","No","may_definitely"
"1270","5_L4","X20_highlow_no_1",82,"High-Low","No","may_definitely"
"1271","6_L4","X20_highlow_no_1",59,"High-Low","No","may_definitely"
"1272","7_L4","X20_highlow_no_1",66,"High-Low","No","may_definitely"
"1273","8_L4","X20_highlow_no_1",60,"High-Low","No","may_definitely"
"1274","9_L4","X20_highlow_no_1",90,"High-Low","No","may_definitely"
"1275","10_L4","X20_highlow_no_1",79,"High-Low","No","may_definitely"
"1276","11_L4","X20_highlow_no_1",81,"High-Low","No","may_definitely"
"1277","1_L4","X21_lowonly_yes_1",60,"Low","Yes","might_definitely"
"1278","2_L4","X21_lowonly_yes_1",86,"Low","Yes","might_definitely"
"1279","3_L4","X21_lowonly_yes_1",50,"Low","Yes","might_definitely"
"1280","4_L4","X21_lowonly_yes_1",81,"Low","Yes","might_definitely"
"1281","5_L4","X21_lowonly_yes_1",50,"Low","Yes","might_definitely"
"1282","6_L4","X21_lowonly_yes_1",46,"Low","Yes","might_definitely"
"1283","7_L4","X21_lowonly_yes_1",89,"Low","Yes","might_definitely"
"1284","8_L4","X21_lowonly_yes_1",49,"Low","Yes","might_definitely"
"1285","9_L4","X21_lowonly_yes_1",64,"Low","Yes","might_definitely"
"1286","10_L4","X21_lowonly_yes_1",32,"Low","Yes","might_definitely"
"1287","11_L4","X21_lowonly_yes_1",90,"Low","Yes","might_definitely"
"1288","1_L4","X22_highonly_yes_1",99,"High","Yes","might_definitely"
"1289","2_L4","X22_highonly_yes_1",97,"High","Yes","might_definitely"
"1290","3_L4","X22_highonly_yes_1",58,"High","Yes","might_definitely"
"1291","4_L4","X22_highonly_yes_1",82,"High","Yes","might_definitely"
"1292","5_L4","X22_highonly_yes_1",95,"High","Yes","might_definitely"
"1293","6_L4","X22_highonly_yes_1",94,"High","Yes","might_definitely"
"1294","7_L4","X22_highonly_yes_1",88,"High","Yes","might_definitely"
"1295","8_L4","X22_highonly_yes_1",80,"High","Yes","might_definitely"
"1296","9_L4","X22_highonly_yes_1",95,"High","Yes","might_definitely"
"1297","10_L4","X22_highonly_yes_1",52,"High","Yes","might_definitely"
"1298","11_L4","X22_highonly_yes_1",96,"High","Yes","might_definitely"
"1299","1_L4","X23_lowhigh_yes_1",72,"Low-High","Yes","might_definitely"
"1300","2_L4","X23_lowhigh_yes_1",91,"Low-High","Yes","might_definitely"
"1301","3_L4","X23_lowhigh_yes_1",62,"Low-High","Yes","might_definitely"
"1302","4_L4","X23_lowhigh_yes_1",71,"Low-High","Yes","might_definitely"
"1303","5_L4","X23_lowhigh_yes_1",73,"Low-High","Yes","might_definitely"
"1304","6_L4","X23_lowhigh_yes_1",92,"Low-High","Yes","might_definitely"
"1305","7_L4","X23_lowhigh_yes_1",83,"Low-High","Yes","might_definitely"
"1306","8_L4","X23_lowhigh_yes_1",51,"Low-High","Yes","might_definitely"
"1307","9_L4","X23_lowhigh_yes_1",79,"Low-High","Yes","might_definitely"
"1308","10_L4","X23_lowhigh_yes_1",61,"Low-High","Yes","might_definitely"
"1309","11_L4","X23_lowhigh_yes_1",88,"Low-High","Yes","might_definitely"
"1310","1_L4","X24_highlow_yes_1",60,"High-Low","Yes","might_definitely"
"1311","2_L4","X24_highlow_yes_1",88,"High-Low","Yes","might_definitely"
"1312","3_L4","X24_highlow_yes_1",53,"High-Low","Yes","might_definitely"
"1313","4_L4","X24_highlow_yes_1",92,"High-Low","Yes","might_definitely"
"1314","5_L4","X24_highlow_yes_1",71,"High-Low","Yes","might_definitely"
"1315","6_L4","X24_highlow_yes_1",84,"High-Low","Yes","might_definitely"
"1316","7_L4","X24_highlow_yes_1",91,"High-Low","Yes","might_definitely"
"1317","8_L4","X24_highlow_yes_1",71,"High-Low","Yes","might_definitely"
"1318","9_L4","X24_highlow_yes_1",93,"High-Low","Yes","might_definitely"
"1319","10_L4","X24_highlow_yes_1",71,"High-Low","Yes","might_definitely"
"1320","11_L4","X24_highlow_yes_1",71,"High-Low","Yes","might_definitely"
"1321","1_L4","X25_lowonly_no_1",50,"Low","No","might_certainly"
"1322","2_L4","X25_lowonly_no_1",79,"Low","No","might_certainly"
"1323","3_L4","X25_lowonly_no_1",51,"Low","No","might_certainly"
"1324","4_L4","X25_lowonly_no_1",61,"Low","No","might_certainly"
"1325","5_L4","X25_lowonly_no_1",49,"Low","No","might_certainly"
"1326","6_L4","X25_lowonly_no_1",52,"Low","No","might_certainly"
"1327","7_L4","X25_lowonly_no_1",73,"Low","No","might_certainly"
"1328","8_L4","X25_lowonly_no_1",91,"Low","No","might_certainly"
"1329","9_L4","X25_lowonly_no_1",53,"Low","No","might_certainly"
"1330","10_L4","X25_lowonly_no_1",46,"Low","No","might_certainly"
"1331","11_L4","X25_lowonly_no_1",76,"Low","No","might_certainly"
"1332","1_L4","X26_highonly_no_1",97,"High","No","might_certainly"
"1333","2_L4","X26_highonly_no_1",88,"High","No","might_certainly"
"1334","3_L4","X26_highonly_no_1",69,"High","No","might_certainly"
"1335","4_L4","X26_highonly_no_1",93,"High","No","might_certainly"
"1336","5_L4","X26_highonly_no_1",96,"High","No","might_certainly"
"1337","6_L4","X26_highonly_no_1",98,"High","No","might_certainly"
"1338","7_L4","X26_highonly_no_1",86,"High","No","might_certainly"
"1339","8_L4","X26_highonly_no_1",81,"High","No","might_certainly"
"1340","9_L4","X26_highonly_no_1",100,"High","No","might_certainly"
"1341","10_L4","X26_highonly_no_1",88,"High","No","might_certainly"
"1342","11_L4","X26_highonly_no_1",98,"High","No","might_certainly"
"1343","1_L4","X27_lowhigh_no_1",91,"Low-High","No","might_certainly"
"1344","2_L4","X27_lowhigh_no_1",86,"Low-High","No","might_certainly"
"1345","3_L4","X27_lowhigh_no_1",52,"Low-High","No","might_certainly"
"1346","4_L4","X27_lowhigh_no_1",85,"Low-High","No","might_certainly"
"1347","5_L4","X27_lowhigh_no_1",88,"Low-High","No","might_certainly"
"1348","6_L4","X27_lowhigh_no_1",94,"Low-High","No","might_certainly"
"1349","7_L4","X27_lowhigh_no_1",75,"Low-High","No","might_certainly"
"1350","8_L4","X27_lowhigh_no_1",62,"Low-High","No","might_certainly"
"1351","9_L4","X27_lowhigh_no_1",86,"Low-High","No","might_certainly"
"1352","10_L4","X27_lowhigh_no_1",82,"Low-High","No","might_certainly"
"1353","11_L4","X27_lowhigh_no_1",59,"Low-High","No","might_certainly"
